68;7;1;14.04254;48.075;Wels;S
69;7;1;13.99659;48.06814;Wels;S
70;8;1;20.80086;48.12341;Miskolc;M
71;8;1;20.81875;48.09837;Miskolc;M
72;8;1;20.77352;48.13589;Miskolc;M
73;8;1;20.78997;48.08036;Miskolc;M
74;8;1;20.77703;48.12615;Miskolc;M
75;8;1;20.77763;48.1007;Miskolc;M
76;8;1;20.81567;48.11888;Miskolc;M
77;8;1;20.7884;48.12079;Miskolc;M
78;8;1;20.76751;48.11207;Miskolc;M
79;8;1;20.79532;48.09221;Miskolc;M
80;9;1;20.48688;44.76569;Belgrad;L
81;9;1;20.45949;44.80567;Belgrad;L
82;9;1;20.48759;44.7366;Belgrad;L
83;9;1;20.49428;44.79739;Belgrad;L
84;9;1;20.45334;44.71748;Belgrad;L
85;9;1;20.46213;44.78757;Belgrad;L
86;9;1;20.4631;44.78615;Belgrad;L
87;9;1;20.49935;44.77016;Belgrad;L
88;9;1;20.46732;44.81325;Belgrad;L
89;9;1;20.50773;44.76735;Belgrad;L
90;10;1;21.58098;47.5282;Debrecen;M
91;10;1;21.5616;47.54305;Debrecen;M
92;10;1;21.57362;47.53578;Debrecen;M
93;10;1;21.56847;47.54129;Debrecen;M
94;10;1;21.55009;47.50806;Debrecen;M
95;10;1;21.61373;47.56575;Debrecen;M
96;10;1;21.56743;47.56405;Debrecen;M
97;10;1;21.56771;47.57213;Debrecen;M
98;10;1;21.59805;47.51982;Debrecen;M
99;10;1;21.56365;47.47905;Debrecen;M
100;11;1;20.89837;43.99649;Kragujevac;M
101;11;1;20.92488;43.95028;Kragujevac;M
102;11;1;20.92073;44.04271;Kragujevac;M
103;11;1;20.90329;43.96364;Kragujevac;M
104;11;1;20.92411;44.04387;Kragujevac;M
105;11;1;20.91265;43.99738;Kragujevac;M
106;11;1;20.88983;43.98118;Kragujevac;M
107;11;1;20.87777;44.01391;Kragujevac;M
108;11;1;20.89368;43.9659;Kragujevac;M
109;11;1;20.87068;44.01309;Kragujevac;M
110;12;1;19.84055;45.2416;Novi Sad;M
111;12;1;19.82628;45.24158;Novi Sad;M
112;12;1;19.82832;45.27876;Novi Sad;M
113;12;1;19.86853;45.19341;Novi Sad;M
114;12;1;19.81961;45.22437;Novi Sad;M
115;12;1;19.87464;45.26987;Novi Sad;M
116;12;1;19.82929;45.2129;Novi Sad;M
117;12;1;19.85276;45.27537;Novi Sad;M
118;12;1;19.8708;45.22598;Novi Sad;M
119;12;1;19.86732;45.26031;Novi Sad;M
120;15;1;20.1193;46.24061;Szeged;M
121;15;1;20.11821;46.28916;Szeged;M
122;15;1;20.10072;46.26316;Szeged;M
123;15;1;20.09023;46.20758;Szeged;M
124;15;1;20.14807;46.21191;Szeged;M
125;15;1;20.13744;46.25063;Szeged;M
126;15;1;20.14318;46.22742;Szeged;M
127;15;1;20.10812;46.21973;Szeged;M
128;15;1;20.14502;46.25101;Szeged;M
129;15;1;20.1511;46.27934;Szeged;M
130;17;1;16.35894;48.23398;Wien;L
131;17;1;16.33341;48.2391;Wien;L
132;17;1;16.33124;48.18789;Wien;L
133;17;1;16.32906;48.2706;Wien;L
134;17;1;16.37911;48.26683;Wien;L
135;17;1;16.3478;48.2455;Wien;L
136;17;1;16.37867;48.22178;Wien;L
137;17;1;16.36389;48.20635;Wien;L
138;17;1;16.32966;48.21065;Wien;L
139;17;1;16.38629;48.24042;Wien;L
140;18;1;14.90159;48.12015;Amstetten;S
141;18;1;14.93134;48.11593;Amstetten;S
142;18;1;14.88599;48.14885;Amstetten;S
143;18;1;14.92453;48.07139;Amstetten;S
144;18;1;14.91352;48.07932;Amstetten;S
145;18;1;14.87465;48.15866;Amstetten;S
146;18;1;14.86939;48.09411;Amstetten;S
147;18;1;14.93576;48.11225;Amstetten;S
148;18;1;14.87468;48.08689;Amstetten;S
149;18;1;14.88349;48.14455;Amstetten;S
150;19;1;21.90803;45.29432;Resita;S
151;19;1;21.88023;45.3354;Resita;S
152;19;1;21.89951;45.34135;Resita;S
153;19;1;21.93668;45.27372;Resita;S
154;19;1;21.89077;45.29202;Resita;S
155;19;1;21.88004;45.30953;Resita;S
156;19;1;21.8758;45.24537;Resita;S
157;19;1;21.94181;45.27387;Resita;S
158;19;1;21.91479;45.2893;Resita;S
159;19;1;21.89496;45.25062;Resita;S
160;20;1;16.65095;47.28182;Szombathely;S
161;20;1;16.67989;47.3288;Szombathely;S
162;20;1;16.68384;47.24296;Szombathely;S
163;20;1;16.63101;47.2936;Szombathely;S
164;20;1;16.68455;47.28611;Szombathely;S
165;20;1;16.66412;47.298;Szombathely;S
166;20;1;16.63409;47.28598;Szombathely;S
167;20;1;16.63746;47.25646;Szombathely;S
168;20;1;16.62165;47.2599;Szombathely;S
169;20;1;16.68479;47.27661;Szombathely;S
170;22;1;28.59481;44.16114;Constanta;M
171;22;1;28.60545;44.17549;Constanta;M
172;22;1;28.62566;44.15019;Constanta;M
173;22;1;28.58128;44.14386;Constanta;M
174;22;1;28.58198;44.19585;Constanta;M
175;22;1;28.62236;44.14142;Constanta;M
176;22;1;28.58321;44.16556;Constanta;M
177;22;1;28.60034;44.17074;Constanta;M
178;22;1;28.57697;44.11318;Constanta;M
179;22;1;28.57687;44.11837;Constanta;M
180;28;1;19.14499;48.74483;Banska Bystrica;S
181;28;1;19.14857;48.70192;Banska Bystrica;S
182;28;1;19.11525;48.75837;Banska Bystrica;S
183;28;1;19.13035;48.77405;Banska Bystrica;S
184;28;1;19.14452;48.78109;Banska Bystrica;S
185;28;1;19.12078;48.74497;Banska Bystrica;S
186;28;1;19.16564;48.70254;Banska Bystrica;S
187;28;1;19.17644;48.71215;Banska Bystrica;S
188;28;1;19.16432;48.79332;Banska Bystrica;S
189;28;1;19.1675;48.72681;Banska Bystrica;S
190;29;1;18.48064;47.19895;Szekesfehervar;M
191;29;1;18.45312;47.20039;Szekesfehervar;M
192;29;1;18.50999;47.1783;Szekesfehervar;M
193;29;1;18.5082;47.16312;Szekesfehervar;M
194;29;1;18.50937;47.15213;Szekesfehervar;M
195;29;1;18.46776;47.23926;Szekesfehervar;M
196;29;1;18.50191;47.23967;Szekesfehervar;M
197;29;1;18.50449;47.22357;Szekesfehervar;M
198;29;1;18.49391;47.16677;Szekesfehervar;M
199;29;1;18.47592;47.16474;Szekesfehervar;M
200;30;1;11.43525;47.26609;Innsbruck;M
201;30;1;11.45029;47.28287;Innsbruck;M
202;30;1;11.41793;47.22253;Innsbruck;M
203;30;1;11.46769;47.29692;Innsbruck;M
204;30;1;11.4387;47.27023;Innsbruck;M
205;30;1;11.45984;47.26142;Innsbruck;M
206;30;1;11.42795;47.24996;Innsbruck;M
207;30;1;11.41831;47.21853;Innsbruck;M
208;30;1;11.4455;47.25776;Innsbruck;M
209;30;1;11.44019;47.22232;Innsbruck;M
210;34;1;27.89922;43.22099;Varna;M
211;34;1;27.88907;43.18482;Varna;M
212;34;1;27.87298;43.1969;Varna;M
213;34;1;27.92225;43.21077;Varna;M
214;34;1;27.8923;43.23223;Varna;M
215;34;1;27.88057;43.17174;Varna;M
216;34;1;27.90123;43.22108;Varna;M
217;34;1;27.90964;43.21482;Varna;M
218;34;1;27.91228;43.24413;Varna;M
219;34;1;27.88091;43.2205;Varna;M
220;35;1;25.93515;43.88728;Giurgiu;S
221;35;1;25.93367;43.85979;Giurgiu;S
222;35;1;25.92901;43.89332;Giurgiu;S
223;35;1;25.96364;43.92905;Giurgiu;S
224;35;1;25.91942;43.90192;Giurgiu;S
225;35;1;25.90352;43.84444;Giurgiu;S
226;35;1;25.93597;43.92502;Giurgiu;S
227;35;1;25.91131;43.91388;Giurgiu;S
228;35;1;25.96196;43.86846;Giurgiu;S
229;35;1;25.94863;43.92218;Giurgiu;S
230;36;1;14.29207;48.29187;Linz;M
231;36;1;14.28308;48.312;Linz;M
232;36;1;14.30862;48.30133;Linz;M
233;36;1;14.31701;48.33153;Linz;M
234;36;1;14.32428;48.29899;Linz;M
235;36;1;14.26941;48.26693;Linz;M
236;36;1;14.2723;48.29882;Linz;M
237;36;1;14.31011;48.24708;Linz;M
238;36;1;14.30478;48.31359;Linz;M
239;36;1;14.28143;48.29338;Linz;M
240;38;1;19.6475;46.09121;Subotica;M
241;38;1;19.62404;46.1142;Subotica;M
242;38;1;19.61535;46.13933;Subotica;M
243;38;1;19.66906;46.10405;Subotica;M
244;38;1;19.63123;46.1325;Subotica;M
245;38;1;19.67966;46.05512;Subotica;M
246;38;1;19.6668;46.1254;Subotica;M
247;38;1;19.65868;46.11125;Subotica;M
248;38;1;19.64365;46.13364;Subotica;M
249;38;1;19.68048;46.07945;Subotica;M
250;39;1;23.56386;45.95579;Sebes;S
251;39;1;23.58505;45.94908;Sebes;S
252;39;1;23.54039;45.93834;Sebes;S
253;39;1;23.5377;45.99668;Sebes;S
254;39;1;23.59602;45.91771;Sebes;S
255;39;1;23.57091;45.94661;Sebes;S
256;39;1;23.53713;45.93534;Sebes;S
257;39;1;23.54624;45.98075;Sebes;S
258;39;1;23.52914;45.92477;Sebes;S
259;39;1;23.55957;45.90789;Sebes;S
260;40;1;23.31081;42.69011;Sofia;L
261;40;1;23.31974;42.70067;Sofia;L
262;40;1;23.33428;42.66077;Sofia;L
263;40;1;23.29574;42.69434;Sofia;L
264;40;1;23.29494;42.69868;Sofia;L
265;40;1;23.29337;42.70846;Sofia;L
266;40;1;23.33119;42.72098;Sofia;L
267;40;1;23.34396;42.69465;Sofia;L
268;40;1;23.31017;42.72568;Sofia;L
269;40;1;23.32964;42.69716;Sofia;L
270;42;1;18.74498;49.23706;Zilina;S
271;42;1;18.73681;49.21546;Zilina;S
272;42;1;18.71755;49.26781;Zilina;S
273;42;1;18.71825;49.26179;Zilina;S
274;42;1;18.74815;49.28355;Zilina;S
275;42;1;18.76325;49.28441;Zilina;S
276;42;1;18.71954;49.2371;Zilina;S
277;42;1;18.75006;49.21819;Zilina;S
278;42;1;18.74519;49.22274;Zilina;S
279;42;1;18.74697;49.18714;Zilina;S
280;47;1;22.85955;44.00031;Vidin;S
281;47;1;22.85551;43.99527;Vidin;S
282;47;1;22.84589;43.99025;Vidin;S
283;47;1;22.87937;44.01865;Vidin;S
284;47;1;22.85901;44.01508;Vidin;S
285;47;1;22.85098;43.9707;Vidin;S
286;47;1;22.82482;43.97807;Vidin;S
287;47;1;22.86642;44.03848;Vidin;S
288;47;1;22.88261;44.00141;Vidin;S
289;47;1;22.89364;43.99647;Vidin;S
290;48;1;21.88189;43.31993;Nis;M
291;48;1;21.90531;43.31083;Nis;M
292;48;1;21.89901;43.36869;Nis;M
293;48;1;21.86826;43.28696;Nis;M
294;48;1;21.89029;43.32303;Nis;M
295;48;1;21.87205;43.27028;Nis;M
296;48;1;21.87413;43.31252;Nis;M
297;48;1;21.87526;43.35605;Nis;M
298;48;1;21.8878;43.34331;Nis;M
299;48;1;21.90974;43.34481;Nis;M
300;49;1;17.60292;48.39944;Trnava;S
301;49;1;17.60241;48.42402;Trnava;S
302;49;1;17.61274;48.41431;Trnava;S
303;49;1;17.612;48.39014;Trnava;S
304;49;1;17.61197;48.41281;Trnava;S
305;49;1;17.63352;48.42769;Trnava;S
306;49;1;17.62716;48.42619;Trnava;S
307;49;1;17.62499;48.40999;Trnava;S
308;49;1;17.59238;48.3759;Trnava;S
309;49;1;17.61748;48.43683;Trnava;S
310;50;1;14.2881;46.64206;Klagenfurt;M
311;50;1;14.2912;46.60727;Klagenfurt;M
312;50;1;14.31141;46.64051;Klagenfurt;M
313;50;1;14.2858;46.5966;Klagenfurt;M
314;50;1;14.28882;46.66653;Klagenfurt;M
315;50;1;14.28268;46.62758;Klagenfurt;M
316;50;1;14.29908;46.59403;Klagenfurt;M
317;50;1;14.2886;46.68667;Klagenfurt;M
318;50;1;14.30143;46.63225;Klagenfurt;M
319;50;1;14.30132;46.65256;Klagenfurt;M
320;51;1;17.29803;48.31796;Pezinok;S
321;51;1;17.27765;48.28873;Pezinok;S
322;51;1;17.32505;48.29487;Pezinok;S
323;51;1;17.26827;48.35103;Pezinok;S
324;51;1;17.29965;48.30478;Pezinok;S
325;51;1;17.29884;48.34163;Pezinok;S
326;51;1;17.27483;48.33327;Pezinok;S
327;51;1;17.31297;48.34946;Pezinok;S
328;51;1;17.28191;48.32893;Pezinok;S
329;51;1;17.27928;48.32406;Pezinok;S
330;53;1;26.26114;47.65479;Suceava;S
331;53;1;26.23821;47.68377;Suceava;S
332;53;1;26.28681;47.63775;Suceava;S
333;53;1;26.2417;47.70117;Suceava;S
334;53;1;26.27561;47.68917;Suceava;S
335;53;1;26.22828;47.69473;Suceava;S
336;53;1;26.26971;47.63644;Suceava;S
337;53;1;26.25636;47.68095;Suceava;S
338;53;1;26.28112;47.62378;Suceava;S
339;53;1;26.26995;47.62135;Suceava;S
340;54;1;27.47536;42.49311;Burgas;M
341;54;1;27.50847;42.48747;Burgas;M
342;54;1;27.50428;42.51593;Burgas;M
343;54;1;27.4828;42.46931;Burgas;M
344;54;1;27.47722;42.45697;Burgas;M
345;54;1;27.45003;42.51468;Burgas;M
346;54;1;27.46564;42.51825;Burgas;M
347;54;1;27.45719;42.51493;Burgas;M
348;54;1;27.49065;42.47366;Burgas;M
349;54;1;27.44781;42.48281;Burgas;M
350;58;1;18.22601;46.03796;Pecs;M
351;58;1;18.22548;45.99796;Pecs;M
352;58;1;18.20408;45.99349;Pecs;M
353;58;1;18.23284;46.07685;Pecs;M
354;58;1;18.20617;45.99143;Pecs;M
355;58;1;18.24028;46.06945;Pecs;M
356;58;1;18.2585;46.04928;Pecs;M
357;58;1;18.21498;46.07175;Pecs;M
358;58;1;18.19927;46.05722;Pecs;M
359;58;1;18.19768;46.02793;Pecs;M
360;65;1;21.28035;49.03165;Presov;S
361;65;1;21.28;49.01944;Presov;S
362;65;1;21.25715;49.00482;Presov;S
363;65;1;21.30276;49.02791;Presov;S
364;65;1;21.28595;49.00284;Presov;S
365;65;1;21.2954;49.01466;Presov;S
366;65;1;21.2869;49.0726;Presov;S
367;65;1;21.31496;48.98627;Presov;S
368;65;1;21.30117;49.06741;Presov;S
369;65;1;21.26772;49.01996;Presov;S
370;70;1;27.99139;45.44926;Galati;M
371;70;1;27.99701;45.49114;Galati;M
372;70;1;27.98439;45.48726;Galati;M
373;70;1;28.00949;45.41449;Galati;M
374;70;1;28.02035;45.40078;Galati;M
375;70;1;27.96655;45.46574;Galati;M
376;70;1;27.96039;45.43721;Galati;M
377;70;1;27.96549;45.44555;Galati;M
378;70;1;28.01519;45.48987;Galati;M
379;70;1;27.95887;45.40535;Galati;M
380;72;1;18.06364;48.28195;Nitra;S
381;72;1;18.08748;48.23623;Nitra;S
382;72;1;18.04779;48.24369;Nitra;S
383;72;1;18.03501;48.23471;Nitra;S
384;72;1;18.07327;48.30641;Nitra;S
385;72;1;18.07671;48.31651;Nitra;S
386;72;1;18.07505;48.27092;Nitra;S
387;72;1;18.07281;48.32891;Nitra;S
388;72;1;18.07355;48.25626;Nitra;S
389;72;1;18.03285;48.32547;Nitra;S
390;75;1;16.24798;47.99944;Baden bei Wien;S
391;75;1;16.25431;47.9844;Baden bei Wien;S
392;75;1;16.25535;48.00547;Baden bei Wien;S
393;75;1;16.24953;47.95552;Baden bei Wien;S
394;75;1;16.23771;47.99071;Baden bei Wien;S
395;75;1;16.22694;48.03745;Baden bei Wien;S
396;75;1;16.24267;48.01568;Baden bei Wien;S
397;75;1;16.26293;48.02377;Baden bei Wien;S
398;75;1;16.26346;48.02466;Baden bei Wien;S
399;75;1;16.23059;48.04708;Baden bei Wien;S
400;79;1;21.28998;48.72801;Kosice;M
401;79;1;21.26555;48.76987;Kosice;M
402;79;1;21.3148;48.76323;Kosice;M
403;79;1;21.25868;48.68713;Kosice;M
404;79;1;21.31189;48.72493;Kosice;M
405;79;1;21.2809;48.77648;Kosice;M
406;79;1;21.25779;48.73116;Kosice;M
407;79;1;21.28601;48.69083;Kosice;M
408;79;1;21.28264;48.74877;Kosice;M
409;79;1;21.31674;48.68047;Kosice;M
410;85;1;18.19324;47.95189;Nove Zamky;S
411;85;1;18.19496;47.91093;Nove Zamky;S
412;85;1;18.21427;47.91047;Nove Zamky;S
413;85;1;18.16063;47.94031;Nove Zamky;S
414;85;1;18.20952;47.93321;Nove Zamky;S
415;85;1;18.16734;47.98135;Nove Zamky;S
416;85;1;18.21472;47.98748;Nove Zamky;S
417;85;1;18.1795;47.94437;Nove Zamky;S
418;85;1;18.17542;47.95761;Nove Zamky;S
419;85;1;18.18135;47.93576;Nove Zamky;S
420;86;1;17.6794;47.70017;Gyoer;M
421;86;1;17.69925;47.7458;Gyoer;M
422;86;1;17.68529;47.66064;Gyoer;M
423;86;1;17.69008;47.69503;Gyoer;M
424;86;1;17.71356;47.72211;Gyoer;M
425;86;1;17.70284;47.7203;Gyoer;M
426;86;1;17.68189;47.73985;Gyoer;M
427;86;1;17.70261;47.6793;Gyoer;M
428;86;1;17.65539;47.68721;Gyoer;M
429;86;1;17.68088;47.65991;Gyoer;M
430;87;1;19.12473;48.5878;Zvolen;S
431;87;1;19.11391;48.59529;Zvolen;S
432;87;1;19.09278;48.61929;Zvolen;S
433;87;1;19.13531;48.56917;Zvolen;S
434;87;1;19.11061;48.57306;Zvolen;S
435;87;1;19.1125;48.61265;Zvolen;S
436;87;1;19.1248;48.59041;Zvolen;S
437;87;1;19.10014;48.62924;Zvolen;S
438;87;1;19.11252;48.57056;Zvolen;S
439;87;1;19.09455;48.63574;Zvolen;S
440;91;1;25.61588;43.0615;Veliko Tarnovo;S
441;91;1;25.61446;43.10279;Veliko Tarnovo;S
442;91;1;25.64581;43.10848;Veliko Tarnovo;S
443;91;1;25.63797;43.10404;Veliko Tarnovo;S
444;91;1;25.64544;43.09164;Veliko Tarnovo;S
445;91;1;25.5903;43.06387;Veliko Tarnovo;S
446;91;1;25.62117;43.11075;Veliko Tarnovo;S
447;91;1;25.63576;43.08179;Veliko Tarnovo;S
448;91;1;25.63315;43.04766;Veliko Tarnovo;S
449;91;1;25.64684;43.07585;Veliko Tarnovo;S
450;92;1;24.60215;43.40369;Pleven;S
451;92;1;24.59533;43.40015;Pleven;S
452;92;1;24.63573;43.4069;Pleven;S
453;92;1;24.5789;43.36853;Pleven;S
454;92;1;24.61526;43.40997;Pleven;S
455;92;1;24.63063;43.37215;Pleven;S
456;92;1;24.59593;43.42649;Pleven;S
457;92;1;24.57066;43.36361;Pleven;S
458;92;1;24.60535;43.38026;Pleven;S
459;92;1;24.57464;43.37986;Pleven;S
460;93;1;25.59344;45.70512;Brasov;M
461;93;1;25.60269;45.70776;Brasov;M
462;93;1;25.56393;45.6624;Brasov;M
463;93;1;25.61798;45.71944;Brasov;M
464;93;1;25.57058;45.7413;Brasov;M
465;93;1;25.55997;45.69193;Brasov;M
466;93;1;25.61777;45.72615;Brasov;M
467;93;1;25.5783;45.74425;Brasov;M
468;93;1;25.60031;45.74167;Brasov;M
469;93;1;25.62094;45.69766;Brasov;M
470;94;1;25.91929;44.39942;Bucharest;L
471;94;1;25.93158;44.40387;Bucharest;L
472;94;1;25.95042;44.42924;Bucharest;L
473;94;1;25.9351;44.43082;Bucharest;L
474;94;1;25.95416;44.37508;Bucharest;L
475;94;1;25.89839;44.4241;Bucharest;L
476;94;1;25.93821;44.40085;Bucharest;L
477;94;1;25.91839;44.38979;Bucharest;L
478;94;1;25.94608;44.42904;Bucharest;L
479;94;1;25.92521;44.35343;Bucharest;L
480;102;1;25.97739;43.81566;Russe;M
481;102;1;26.00197;43.81151;Russe;M
482;102;1;25.95567;43.7956;Russe;M
483;102;1;25.99078;43.76621;Russe;M
484;102;1;25.95079;43.79593;Russe;M
485;102;1;26.00449;43.84035;Russe;M
486;102;1;26.01035;43.81996;Russe;M
487;102;1;25.98243;43.8208;Russe;M
488;102;1;25.97918;43.81986;Russe;M
489;102;1;25.99969;43.861;Russe;M
490;105;1;23.09533;42.02504;Blagoevgrad;S
491;105;1;23.08891;42.03804;Blagoevgrad;S
492;105;1;23.08187;42.00523;Blagoevgrad;S
493;105;1;23.09577;42.03367;Blagoevgrad;S
494;105;1;23.09883;42.0727;Blagoevgrad;S
495;105;1;23.07174;42.03871;Blagoevgrad;S
496;105;1;23.12995;42.04865;Blagoevgrad;S
497;105;1;23.09994;42.01188;Blagoevgrad;S
498;105;1;23.08848;42.06869;Blagoevgrad;S
499;105;1;23.123;42.04201;Blagoevgrad;S
500;121;1;26.91169;46.55556;Bacau;M
501;121;1;26.9396;46.59808;Bacau;M
502;121;1;26.93593;46.5439;Bacau;M
503;121;1;26.9092;46.58515;Bacau;M
504;121;1;26.90277;46.5805;Bacau;M
505;121;1;26.91039;46.53921;Bacau;M
506;121;1;26.90862;46.51721;Bacau;M
507;121;1;26.9015;46.54708;Bacau;M
508;121;1;26.87796;46.52277;Bacau;M
509;121;1;26.89491;46.59135;Bacau;M
510;126;1;21.82125;47.88384;Nyiregyhaza;M
511;126;1;21.82752;47.86255;Nyiregyhaza;M
512;126;1;21.85609;47.85963;Nyiregyhaza;M
513;126;1;21.82222;47.90779;Nyiregyhaza;M
514;126;1;21.83464;47.87719;Nyiregyhaza;M
515;126;1;21.84064;47.88242;Nyiregyhaza;M
516;126;1;21.83633;47.88298;Nyiregyhaza;M
517;126;1;21.85425;47.90546;Nyiregyhaza;M
518;126;1;21.79265;47.84679;Nyiregyhaza;M
519;126;1;21.85391;47.85676;Nyiregyhaza;M
520;127;1;24.7453;42.14824;Plowdiw;M
521;127;1;24.71213;42.12356;Plowdiw;M
522;127;1;24.74389;42.19346;Plowdiw;M
523;127;1;24.73824;42.17059;Plowdiw;M
524;127;1;24.76871;42.10716;Plowdiw;M
525;127;1;24.75313;42.19782;Plowdiw;M
526;127;1;24.74877;42.15169;Plowdiw;M
527;127;1;24.73457;42.19285;Plowdiw;M
528;127;1;24.77817;42.10856;Plowdiw;M
529;127;1;24.749;42.1402;Plowdiw;M
530;128;1;19.56321;46.98319;Kecskemet;M
531;128;1;19.57523;46.94505;Kecskemet;M
532;128;1;19.54678;46.96107;Kecskemet;M
533;128;1;19.56179;47.01252;Kecskemet;M
534;128;1;19.58826;47.01183;Kecskemet;M
535;128;1;19.57559;46.94191;Kecskemet;M
536;128;1;19.55549;47.00006;Kecskemet;M
537;128;1;19.54881;46.98397;Kecskemet;M
538;128;1;19.59157;46.94481;Kecskemet;M
539;128;1;19.58798;46.94377;Kecskemet;M
540;301;1;15.44742;47.0555;Graz;M
541;301;1;15.43947;47.09604;Graz;M
542;301;1;15.4265;47.05757;Graz;M
543;301;1;15.44158;47.09429;Graz;M
544;301;1;15.48186;47.03436;Graz;M
545;301;1;15.44689;47.095;Graz;M
546;301;1;15.45056;47.02696;Graz;M
547;301;1;15.4656;47.03921;Graz;M
548;301;1;15.44644;47.00636;Graz;M
549;301;1;15.48165;47.07123;Graz;M
550;401;2;14.34015;48.28331;Port Linz;M
551;402;2;15.64552;48.40597;Port Krems;S
552;403;2;16.45822;48.18296;Port Wien;L
553;404;2;17.13022;48.14018;Port Bratislava;M
554;405;2;19.05665;47.43814;Port Budapest;L
555;406;2;20.47601;44.82667;Port Belgrad;L
556;407;2;25.97588;43.87801;Port Giurgiu;S
557;408;2;28.64446;44.14145;Port Constanta;M
558;409;2;28.07185;45.43942;Port Galati;M
559;410;3;13.04563;47.81432;TrainStation Salzburg;M
560;411;3;14.05002;48.17536;TrainStation Wels;S
561;412;3;14.29039;48.29007;TrainStation Linz;M
562;413;3;14.87681;48.12191;TrainStation Amstetten;S
563;414;3;15.60327;48.40823;TrainStation Krems;S
564;415;3;16.33566;48.19701;TrainStation Wien;L
565;416;3;15.45185;47.07242;TrainStation Graz;M
566;417;3;14.31472;46.6152;TrainStation Klagenfurt;M
567;418;3;16.25599;48.01592;TrainStation Baden bei Wien;S
568;419;3;11.39971;47.2634;TrainStation Innsbruck;M
569;420;3;17.18586;48.19594;TrainStation Bratislava;M
570;421;3;19.11651;48.56809;TrainStation Zvolen;S
571;422;3;18.0799;48.30274;TrainStation Nitra;S
572;423;3;17.60836;48.36883;TrainStation Trnava;S
573;424;3;19.16504;48.73449;TrainStation Banska Bystrica;S
574;425;3;17.26837;48.27856;TrainStation Pezinok;S
575;426;3;21.1793;48.61651;TrainStation Kosice;M
576;427;3;21.25035;48.97372;TrainStation Presov;S
577;428;3;18.1728;47.99728;TrainStation Nove Zamky;S
578;429;3;18.72537;49.23008;Trainstation Zilina;S
579;430;3;19.08999;47.5018;TrainStation Budapest;L
580;431;3;21.62506;47.51991;TrainStation Debrecen;M
581;432;3;20.12371;46.22865;TrainStation Szeged;M
